ip_address,country_code,country,city,latitude,longitude,mystery_value
49.103.152.128,LU,Mauritius,Keelington,19.697532821662037,52.208439778633675,8162989404
9.201.153.197,CW,Guadeloupe,Reichertborough,-58.35323316814098,88.25379068624102,7879184335
169.73.133.69,BT,Yemen,Garnettville,9.318471898633362,-169.84214937143562,4230839590
206.165.164.120,HT,Togo,Geovannyport,29.696500707145105,84.3673825748586,8385005820
134.64.199.232,SN,United States Minor Outlying Islands,Port Cheyenne,38.73212315366027,151.5100658424176,1807811695
184.130.61.119,NZ,Austria,North Gina,-20.716292435431555,-143.01554577184095,2802377525
not your IP address,GR,Uzbekistan,West Larryfurt,-10.262359449704647,2.6884770750239966,7954285579
89.234.21.49,TD,Bahamas,Lake Clareshire,23.48350251021067,-114.40314743578953,8249383704
165.157.233.53,AM,Andorra,Gonzalomouth,-8.627945351629805,162.15302454233722,3997912107
217.4.5.123,CY,Chad,East Eleazar,-62.49309685644566,159.57819756654482,7970101864
212.172.195.47,RE,Denmark,Sigridchester,72.71698225208422,162.4819318737621,4028647680
220.231.17.43,ML,Yemen,Stantonfort,86.13506277278259,-10.288752060760373,5037224976
111.228.235.75,WF,Mauritania,Konopelskiville,84.58491533221243,-155.1345609051124,5969025620
19.190.14.204,GT,Macao,North Augustine,10.489513161685494,2.397186417802317,9423568945
,JE,Antigua and Barbuda,,-10.554726820399097,80.66564734104765,0
169.245.165.214,DE,French Polynesia,Jacobston,-24.31163898555897,-3.216009979499546,3934429080
107.219.236.243,42,Egypt,Terrencemouth,-4.013282856514849,163.96328860563978,0
202.147.97.189,IL,Turks and Caicos Islands,Port Siennastad,14.60504729152214,45.48081492419439,8763361532
207.134.90.176,HM,Mongolia,Port Yazminland,-4.079520346895293,158.52768233602944,2764406822
145.2.37.81,HM,Bhutan,New Elissa,-72.2933799301574,91.51849449241894,4603042027
139.44.94.186,EG,Sweden,Jaskolskiview,-14.963023533492205,41.10965013738195,5925802978
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
135.212.213.42,SE,Germany,Lake Carmellahaven,18.926843922176033,-42.72177618928802,4753250578
222.130.10.133,RE,Israel,Lake Ida,-15.687397750234325,-93.27994063291506,7090402257
202.172.124.146,EU,Ukraine,North Mariannaview,latitude,longitude,0
32.5.141.98,SS,Romania,Alfredoville,52.277990590072164,-109.39899384035739,2846926090
141.125.175.169,MM,Germany,East Christinaport,-18.694643169443893,-40.09494172052632,4527092600
215.141.223.88,SM,Mali,West Sabinahaven,-42.804716321025,34.77112429092847,9055487857
36.211.146.32,FK,Zimbabwe,DuBuquefort,39.08270398709058,-176.18215737895738,5379451387
139.237.122.179,MF,Qatar,Christianshire,-31.035951855656933,-29.22668052558103,3320180033
72.70.161.205,MQ,Saint Helena,Lake Clintonborough,84.64788728582982,-126.29021686785873,6643300520
7.94.230.100,NG,Slovakia (Slovak Republic),North Wilfordmouth,41.238569635729846,-106.72514904958852,1246833694
117.188.250.156,VN,Pitcairn Islands,Port Rubymouth,-47.69897843592337,20.269511179702306,7663272057
208.248.89.33,BG,Tokelau,New Gabriella,-27.434467279999105,-46.7626450252086,6406619479
19.201.225.118,CO,Dominica,New Turnerside,37.664228775301325,93.97694627009992,8031995045
61.44.45.188,RO,Bolivia,Spencerland,-46.37880692072679,136.56439764176787,5532509553
101.161.41.23,LV,Albania,New Patmouth,5.6182012246995185,-48.822034127369506,6309744500
111.184.159.32,AU,Turks and Caicos Islands,Maynardland,-63.14388101425952,38.98308231263309,8391090003
141.207.38.62,HK,Djibouti,Port Emery,-60.79981321676963,41.825345017481936,3598230343
110.4.220.8,PL,Cuba,Efrenfort,75.26877991574105,-6.99024491446059,4843825019
96.65.181.39,LI,Switzerland,New Rebekashire,-76.73085887524033,106.40366095355932,2371248686
60.247.40.95,DM,Panama,South Matilde,-35.406416741476924,161.32602069651426,7815798958
180.209.2.105,BT,Isle of Man,Lake Devenbury,-45.918779503275886,169.42155028882343,7880665983
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
167.49.171.80,HM,Turks and Caicos Islands,North Olen,-17.537337756465377,-147.0629481706923,6450847339
47.192.165.241,YT,Namibia,Lake Kiarra,4.645197403534553,131.06047355727208,6961137430
191.87.229.98,IO,Gambia,Desmondchester,-12.090740607351478,-150.1751894353507,6365450560
21.47.17.240,LI,Turks and Caicos Islands,New Christmouth,20.492029925481745,-45.608624282904486,6965381048
63.3.254.114,DO,Burkina Faso,North Syble,53.13749729377389,86.89525696803742,4735080175
28.254.158.162,AS,Cayman Islands,Lutherview,-89.69566142243688,80.84573043363446,2923943533
113.102.46.26,TF,Antigua and Barbuda,Kirlinstad,,,0
199.110.244.162,SO,Barbados,Jerdebury,-31.176361259980098,-58.29183738264085,9256117358
5.154.159.144,AR,South Georgia and the South Sandwich Islands,East Lenna,47.46527956732123,-12.15828575628143,5838186281
159.155.127.137,BG,Seychelles,East Ahmadside,-88.34876370467809,-45.14962038028861,2858554290
66.144.5.43,SO,Central African Republic,Madisonchester,26.92520476179891,-129.6521814106638,2729931999
179.239.229.184,42,Saint Vincent and the Grenadines,Tayachester,26.725923923498613,82.29797836647708,0
96.100.56.92,AS,Finland,Vernicechester,-31.886831654237433,15.301325029080687,7039309654
149.164.27.231,QA,Netherlands,Port Bernhardton,-31.52705156259566,-129.4212871209681,6842524483
92.134.44.235,IS,Burundi,Ilianashire,67.98289818145471,-59.80931849831758,8792335070
52.11.149.56,ST,Chile,New Schuyler,-70.78611497140554,88.84433460343968,7831434324
72.38.159.254,CO,French Southern Territories,Sawaynmouth,42.40010386036042,-65.63463029997446,5154057031
177.191.244.103,KE,Georgia,New Kavonside,-59.8042545632013,-24.22411538607068,4615393649
126.90.202.250,PK,Saint Helena,Davinside,27.463319233082046,-132.4319092163548,2329010122
182.125.127.55,FI,Sierra Leone,Lake Jeremyview,34.52103650424314,-16.269697390781232,5746697878
137.177.48.243,TF,Angola,Quitzonstad,21.01142663802129,44.530463945999884,6905321467
213.148.63.213,FM,Lebanon,East Odessamouth,-62.5398763573493,-39.86896506392861,4214665212
108.76.117.174,DM,Czech Republic,Earnestineville,-76.17304828464285,108.81267972952242,5113413824
112.2.191.184,GP,Ukraine,Cassidyville,25.175164570130548,168.15887512379777,8625689739
65.100.157.216,GW,Kenya,West Deanberg,-5.639289317843435,-144.6923532056007,2139207854
125.4.131.10,ZM,Somalia,North Reginald,-65.5523736522853,-146.419344300004,8528717932
106.238.172.136,SO,Malaysia,North Vestachester,-23.08075481887147,-126.18861789244164,1109723372
84.33.56.204,SR,Mali,Wolffport,-20.51111721669257,98.29894330888624,9047034970
220.213.17.172,UM,Tajikistan,West Dahlia,-65.19865247374977,-175.04051411022274,5919851138
,PE,Sudan,,21.481768674696667,-77.63433021489587,0
117.155.169.91,PS,Reunion,North Kaileeland,-65.6166398672185,19.868541315952484,1394442552
76.194.89.82,MM,Saint Martin,Flatleyhaven,46.736510236489096,98.4437191532702,6981630923
203.93.117.21,ID,Taiwan,East Brantside,51.32283593907593,-21.854134770497495,3459987993
82.8.21.174,IS,Libyan Arab Jamahiriya,Riceshire,-72.71591221649949,-78.09005563102862,3694748260
52.41.45.89,CG,Lao People's Democratic Republic,Lake Vanessa,58.562317062231614,-12.952422355642966,8414924758
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
175.96.110.21,AZ,Croatia,Jaskolskiland,37.80170851643102,-79.97873283039374,5803511049
29.210.223.30,LK,Jersey,New Sarinaton,-24.57568237779178,-107.41140541112759,6290913387
195.33.234.159,GA,Palau,North Rocioside,-12.720623508421014,-124.65701853687366,4116605267
200.143.100.65,BY,Azerbaijan,Beaubury,-51.549899818316916,-25.786547828566768,6956429692
132.236.70.77,MW,Western Sahara,Lake Evangelinehaven,-7.284503371118959,105.96410880288494,3384277386
219.67.205.150,TM,Christmas Island,South Rosinaborough,37.97316683619263,51.82743996144484,6400379908
210.235.251.100,BG,Belarus,North Bernard,-13.197981930223904,31.73980858875268,3340287586
208.202.44.194,HR,Brazil,Abshireshire,-46.187988989216564,-53.006207598349846,4277146624
42.181.67.23,DM,Russian Federation,North Alessandro,60.866966717691525,135.86437510199647,5325518295
75.200.211.165,CX,Congo,Sylviafort,70.32196099586676,-71.68183230872611,6338135889
148.202.139.179,EU,Canada,North Lacy,latitude,longitude,0
191.3.232.182,DE,Malawi,Kunzefort,-86.91433000935444,62.47052056185461,7063876419
38.8.210.191,CD,Micronesia,Goodwinstad,82.84652410759173,33.82276693920397,2166810155
141.158.174.46,SZ,Guernsey,Heathcoteview,-63.59272025961383,166.82894346072914,8284678522
6.132.207.93,FO,Aruba,Maggiohaven,-85.50828713610449,9.475229992921442,4109846796
113.203.13.200,PK,Kiribati,North Renee,82.66441552165159,-4.132173352021994,3200895919
17.219.184.190,ME,Pitcairn Islands,Lake Josue,-62.907892029048114,41.07830379801953,4901510475
113.11.245.234,GY,Dominica,West Chandler,44.8594288144657,-94.79616181226862,9601621898
132.114.173.217,ER,Macedonia,Fritzstad,-1.7171351040796452,-111.64173693276298,9759331337
48.117.187.46,MZ,Eritrea,Greenholtland,-26.19750590057931,18.405991815630188,5191008319
210.80.203.248,ZA,Kiribati,Lake Dallinberg,-10.861488571423934,-29.307905870301084,4433458615
2.214.36.41,MW,San Marino,Port Siennaton,63.29999581255092,118.10710716341646,4465824348
62.6.251.79,TH,Monaco,Laurenland,-48.5517149288734,-17.85038973107632,2634480097
195.133.56.110,NC,Belarus,Lowetown,35.74264301489846,72.4543756325917,2635683018
145.71.202.246,JO,Nauru,Port Chasity,-88.04929431810973,-128.9549231986829,5362921850
89.251.107.225,GD,Guyana,Lake Monte,23.76738674359956,-95.9135089765828,5548241092
62.138.120.163,AI,Pakistan,Hattiestad,-49.21731209648199,-68.52365523415088,2080062345
103.160.64.231,,,,0,0,1293933409
72.181.97.41,GU,Northern Mariana Islands,North Daisha,88.27537139872373,-178.73523249039283,5001260008
66.107.16.38,JE,United States Minor Outlying Islands,New Billybury,-77.11493006906258,129.01425268611365,1695460260
46.18.69.243,BL,Libyan Arab Jamahiriya,North Marcel,-46.59261248966275,-72.34476200135474,5520594822
80.69.171.109,OM,Japan,Hudsonville,-77.47312907029868,-81.2241183722071,6770958062
142.186.92.212,TK,Guam,Hermannbury,-14.083169962223124,-105.58182649596841,5973763302
133.114.14.126,RO,Monaco,North Wilhelminefurt,-18.884670394120093,39.11037729304903,6648245962
21.6.199.245,BJ,Niger,Sanfordbury,55.79575118724196,169.94538208720098,1470354141
29.131.85.163,NA,Guatemala,Lake Eleonore,50.058876511443856,-160.63112618604447,6035696972
76.82.73.79,DJ,Saint Pierre and Miquelon,Fidelville,-9.826241913279972,176.5614176309441,8873194424
59.114.95.26,BN,Timor-Leste,North Ambrosechester,-69.1838001222635,17.461132009676476,5847408027
2.39.226.219,AM,American Samoa,Hilpertborough,-71.29513057531688,-148.14923783039643,5613563888
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
114.195.246.151,NR,Mayotte,West Tonyborough,-26.760810746692094,-143.86491200328473,4154728281
172.11.189.197,IR,Ecuador,Ciceroport,37.18647472529136,90.01707997605013,7471140251
110.205.144.185,PW,Eritrea,South Demetrischester,-3.535184112198138,34.96535333642839,1764036063
106.222.235.25,IL,Guernsey,South Lennie,8.831508872556071,34.68453576806766,6619095391
168.129.78.124,GS,Iceland,Creminburgh,-48.55653119683925,-132.06552873328283,8640031043
143.216.212.101,IE,Macedonia,South Emmaland,20.53575873217902,42.90501963305053,1973882215
9.244.189.245,CD,Malta,Lubowitzborough,37.41995134785161,38.41859784875652,6657141639
21.2.173.160,BT,Algeria,West Adrienne,-82.0155270945952,-73.58309173267966,1899001106
38.43.65.32,GS,Guatemala,Elishabury,-11.971546050661573,-55.22573210655426,8488330893
66.191.227.167,DJ,South Africa,Farrellview,17.265703287637464,-160.1247963671529,6531485509
223.69.201.71,CL,Wallis and Futuna,Grahamborough,21.611336777595056,59.770860359455355,5075751680
208.27.250.51,TH,Argentina,Jadonfort,-17.43731690104741,48.67508213121013,2131904900
92.158.225.92,SG,Tokelau,East Mohamed,-57.0569232979515,43.85965963488934,5725150741
149.174.148.167,CZ,Bangladesh,Port Nyahville,-47.36554608119177,-123.74749509294942,4666568393
198.81.86.34,QA,South Africa,South Issac,-29.80762997285671,94.20666183369468,1745498119
146.87.105.120,BN,Nepal,Port Billyside,21.04042847023149,-137.40044802859413,3814238031
215.65.41.109,SD,Norway,New Baby,-25.035033632455196,-154.67546458004938,7200029656
,TN,Poland,,58.73064391255798,72.28225940677311,0
208.83.223.49,SN,Congo,Hauckhaven,-44.8911024418097,-83.84829577404504,3085129052
59.51.43.131,KE,Croatia,Cameronton,-34.163174591885934,-176.79506396935972,7360393344
174.249.222.20,LI,"Virgin Islands, British",Maximeside,19.283265004538947,151.50022357274116,3501327143
19.231.140.7,,,,0,0,5267898345
50.142.174.223,US,Algeria,North Kiel,76.79515211262466,57.25443871018797,5988460112
125.155.207.160,FO,Albania,New Estelle,-43.8631917082272,96.31315680334552,1466714307
75.47.143.102,MK,Bulgaria,Lake Ivymouth,20.331175286939043,71.60492806335279,8097224788
45.199.210.252,TW,Antigua and Barbuda,Osinskifurt,39.27512286319751,-85.43363958913024,4914350374
59.129.66.56,BZ,Guyana,Feeneyside,-12.289155771762836,90.40503384696797,7707841329
121.64.215.160,TO,Hungary,Nayelistad,28.03481049160385,-117.37998289948214,9561186094
49.122.250.143,AO,Brazil,Sarinaburgh,-3.4753383790740315,-157.86634059738878,7758069599
156.80.192.225,MV,Monaco,South Aimee,-20.618198908049692,43.18608830293559,5687760955
129.121.232.116,IN,Heard Island and McDonald Islands,Hoseamouth,37.502495287341915,19.723565157983273,8128746307
177.201.34.143,NO,Portugal,East Alejandra,65.02694612108834,-19.48877812441276,9410779399
117.200.4.102,EU,Estonia,North Tyreseburgh,latitude,longitude,0
3.52.167.3,SH,Malawi,North Virgiebury,-4.360746329447707,-169.94125591023666,7599090719
215.161.89.12,MZ,Croatia,North Betty,22.225010094518254,-43.64481267894905,1125335698
40.180.100.92,DO,Wallis and Futuna,Damonland,27.985291117890682,111.8834238436695,8476558791
173.219.225.10,KE,Bolivia,Keshaunton,80.97649937111444,3.9369559690547646,3414396497
125.73.13.134,CC,Democratic People's Republic of Korea,New Brittanymouth,-87.11165336445882,24.808298145146836,2369647200
51.163.64.109,GA,Andorra,Medhurstshire,-28.517343131024944,22.98878951671975,7565337903
206.64.253.2,TH,Togo,New Estaberg,-37.995175856659905,-124.89614315380017,1926268225
,JE,Saudi Arabia,,-46.16532741710435,8.720225962880704,0
84.101.111.41,VN,Moldova,Desireestad,-47.766666759793914,-33.829495197736804,6376645128
110.184.218.182,LT,South Georgia and the South Sandwich Islands,West Amariton,-29.360992097666113,-25.323235540016157,8676672625
222.215.101.211,PG,Jersey,Erinbury,49.72463816580071,-112.78718505608849,2921419987
125.80.20.6,SX,Egypt,Jovanside,31.913528849820153,-17.745427295000013,8139915585
not your IP address,CY,Iceland,East Isobelside,-36.40214203659279,-72.07501399395619,6339119672
214.45.81.90,,,,0,0,2773376607
69.44.229.68,BA,Macao,West Kurthaven,69.90062036490792,-171.74760337116845,2261151382
26.221.208.88,IS,Tokelau,North Warrenview,-51.44662604912019,-89.4493266958155,6407655087
146.139.37.147,42,United Kingdom,Rosamondmouth,83.4012271275896,-5.733587726452498,0
not your IP address,CU,Latvia,West Vita,80.07562263545879,-77.68399102797993,3692214731
28.77.29.177,AE,Tuvalu,New Jacinthe,32.58309996463542,-116.78212328180908,3580269490
154.92.179.145,IL,Eritrea,East Tyrelton,70.12741562916312,-134.55106255793686,8985767352
154.51.76.109,SY,Bermuda,Doyleport,85.65171626035348,64.52555789742243,4066645441
2.19.150.207,SH,Chad,Hesselfort,-85.56170024549674,60.97412241490778,9879011089
223.155.58.43,PF,Malta,Hahnton,35.37826625387464,143.86162920708307,9023209670
91.137.160.53,IR,Puerto Rico,North Ramon,56.41384719574398,87.70980730846225,2133198049
124.231.251.248,HN,New Caledonia,Port Petrahaven,41.23689906170813,-35.184749508703305,9059006854
223.152.68.30,ME,Svalbard & Jan Mayen Islands,West General,-12.773167435497172,-19.960471570419287,3390134903
47.205.36.168,AR,Botswana,Runolfssonmouth,-29.72863798903677,130.62447372438794,5079763736
81.64.6.172,KW,Ukraine,North Jasper,-46.523842358428496,-127.53342967714502,7719844902
83.208.107.44,BA,Turkmenistan,Lelahburgh,62.95754932490735,31.71897742637404,9629597469
182.236.169.135,AW,United Kingdom,Zacharyton,,,0
188.201.171.14,HN,Paraguay,East Olaf,-61.325994173014784,9.24883386463776,9753557916
84.134.105.51,SH,Niger,East Bernitafurt,52.82049950333777,68.4768438912759,2073257657
131.203.65.223,NG,Saint Vincent and the Grenadines,Collinsmouth,78.2292757694511,48.207354941547294,1981166261
4.36.4.35,CV,Guyana,South Kentonburgh,40.58564534547796,-148.86991599722552,9223582509
222.13.203.254,SH,Gibraltar,Delphaberg,-16.319018369365622,101.7805703871453,2908210175
158.107.29.202,PW,Marshall Islands,Lake Pierreville,75.8034819299408,49.77420393995965,3926381077
87.176.72.7,IR,Azerbaijan,New Guido,51.14206368154504,-80.95475318468036,2698721276
19.107.164.137,GH,Venezuela,South Estell,80.37350869553177,-105.08629399379011,5392587213
145.136.116.233,TF,Christmas Island,Bernierview,35.98613900824408,-116.22375633598077,1860309457
12.201.210.210,UZ,Latvia,Schummmouth,1.4920636132411147,-118.15348839270898,5348346111
32.90.71.71,SE,Bolivia,Welchmouth,78.7030131848162,108.09859833414839,9675756931
34.136.184.174,SY,Brunei Darussalam,Lake Kole,-71.53603073636953,0.36076755510080716,9655137715
6.203.111.42,KZ,Bulgaria,Williamsonville,26.234911181495377,-2.627285285851002,5069946910
84.106.120.84,EE,Libyan Arab Jamahiriya,Stantonmouth,-27.534860457625733,-40.253394557490594,3169041035
149.210.16.147,AL,India,Port Petra,30.292352118737895,178.31171801551108,2524403704
9.88.242.147,HN,Tuvalu,North Nannieland,17.66511721758934,-12.451235715132356,5128310109
not your IP address,MF,Haiti,Port Judah,79.55560580433882,164.0300420754952,9186573846
16.119.55.101,AE,Republic of Korea,South Eastonport,-31.970625752606743,164.3224280296006,8965458107
171.151.204.175,AR,Belize,West Coralieland,-14.496939622315523,-139.69064615743775,1018044608
,AR,Moldova,,-67.36580498458068,-15.19059169257622,0
13.244.243.141,42,Niger,West Adrianberg,23.15959783749257,-114.47791395499564,0
142.101.60.27,SN,Bouvet Island (Bouvetoya),South Jaiden,-83.66154752493503,139.65136919196175,2855724037
34.210.195.102,BG,Iceland,Dennisbury,76.20948411624559,-143.88356524924453,9919995903
202.59.9.192,NG,Norway,North Tony,19.763239614932232,49.21570574392342,9651652727
13.211.250.152,AO,France,Jakubowskiport,32.45079219908517,75.64043713427847,5593960983
18.229.180.216,SN,Norfolk Island,Maudborough,-66.77738271311772,-119.48717887359518,1787386987
150.188.130.45,AG,Hungary,Buckridgeberg,-80.46219983232811,21.47793704481009,3570284453
56.130.139.100,TG,Timor-Leste,North Skyla,2.409028508597501,177.1469834659345,3520633356
28.8.43.92,NC,Sudan,Brekkechester,-51.28686278737562,111.75439655493858,9133161435
181.254.221.172,MR,Malawi,South Jennings,12.825172761182813,-83.23775791887508,6212536695
141.209.12.22,MA,Bolivia,Armstrongview,-31.61818864955392,-4.075135825382006,6078477477
115.159.153.97,IS,"Virgin Islands, British",Turcotteton,32.302405558230205,29.554978321351257,4361255583
182.108.102.58,GF,Denmark,Priceberg,-82.78274811577921,108.50671067637148,3683751280
220.44.37.211,ST,Denmark,Port Tomas,-68.98041548406356,179.030856298363,8458551407
186.70.138.239,AW,Martinique,Port Cathrineville,47.258163267190724,-39.34033517321731,3449708890
163.153.116.8,AQ,Cameroon,Torphybury,24.03115293682444,-57.04535898652831,1818067103
43.3.202.242,TH,Tajikistan,Bradtkehaven,-62.90191217507095,-8.894241396837458,7247267178
18.23.175.54,CN,Brunei Darussalam,Stehrhaven,-65.52929284924423,-133.02734354326083,4431724340
145.127.154.225,TZ,Democratic People's Republic of Korea,East Tryciaberg,-80.32128976021275,41.56424138315185,5810655906
,CA,Latvia,,-62.80147448534043,-62.087757265027676,0
101.139.7.88,VC,Central African Republic,Dickibury,54.576664278839274,-150.05824247054454,2140609510
68.238.82.228,EG,Nicaragua,Treverborough,-81.41397171692846,-113.91810096786665,2504504199
96.76.115.15,TO,Samoa,Wilsonland,,,0
58.195.126.182,KW,Turkey,New Millerville,58.148926959605916,-56.002850127255726,3222595384
217.53.152.142,NI,Aruba,Wandafurt,-30.03604788838924,16.56673135953787,6928933009
199.206.190.112,PM,Guernsey,East Mellieshire,-44.78736580592016,-13.816342277301374,2200242221
55.16.39.162,TW,Botswana,West Hertatown,89.13836060214243,101.87618974793054,2970153735
186.163.2.23,EU,Sierra Leone,Juneton,latitude,longitude,0
222.182.136.124,IL,Gibraltar,Port Romaine,,,0
203.247.155.230,ST,Saint Vincent and the Grenadines,New Charitymouth,-49.860698133824634,64.09422494072084,2856066709
50.58.56.158,AT,Colombia,Port Elzashire,-88.17402501873569,146.24045315443448,8812053201
223.51.117.112,LS,Liechtenstein,Port Cornelius,-10.157596322516838,-176.05063394988457,4442445461
195.97.159.200,KN,Guam,Schmidtberg,80.36232883754496,-179.6603245921629,6486071009
169.74.224.58,EU,France,New Vestaborough,latitude,longitude,0
25.62.154.22,IL,Luxembourg,New Maritza,-50.87612925359623,177.08223390205012,6585516192
168.105.25.56,UG,Sao Tome and Principe,Artstad,-49.6367653929988,161.60096534926458,5239072678
165.173.57.135,NC,Saint Barthelemy,East Alf,68.35243268558574,-7.061240729280115,6309391942
140.18.23.91,GQ,Benin,North Marco,-89.77162916196473,89.27146712327965,2370098388
222.119.237.89,NG,Japan,Eribertoshire,49.6995462244698,-137.98487939925076,4395939815
95.109.115.94,HT,Nicaragua,Macejkovicton,-33.20287051148166,140.18288872975347,9905950010
122.76.15.240,TH,Uruguay,East Stefan,-45.91648181878927,-175.79799381549063,3553504869
111.194.217.112,BW,Republic of Korea,Frederikberg,-25.73022626764771,-129.65698314688646,7786090242
180.149.56.160,AF,Iran,Cristville,-17.849740722636696,101.93186324590692,8318502821
22.244.207.161,TO,Somalia,Hahnchester,38.98459386159098,-71.45886210347057,7490979421
162.77.45.149,IM,Tokelau,Borershire,-5.989487137342806,71.75359578686823,5026987793
21.124.68.149,YT,Antarctica (the territory South of 60 deg S),Uptonhaven,18.366297601695138,-131.33725193466867,9993270982
40.119.138.213,TJ,Zimbabwe,East Rudyborough,66.21466149252296,-101.05381938535868,9442102619
108.254.178.195,RU,Bhutan,East Jeffereybury,-77.36888196719626,2.0497211253984347,3691513018
35.183.133.146,BL,Namibia,Buckridgeberg,1.861052152326124,-62.91859336577272,6541557764
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
129.75.213.237,ID,Estonia,Cruzfurt,24.877708600816263,18.39928848591788,3700040369
205.8.19.163,TD,Congo,Lake Terrence,65.39147831026594,72.26635704156178,8040372611
94.185.197.122,ER,Hungary,New Jaidenfort,75.18592889716084,46.21907491387438,8401229342
183.54.185.135,TH,Dominican Republic,Lebsackland,-27.78911648835306,-120.60576213923491,7029230695
60.103.10.246,KH,Colombia,Towneport,-53.87315961187565,-7.79012274237374,9622155612
166.217.194.26,CK,Maldives,North Jacques,3.8975599775263134,-110.65746985483112,7803495918
219.42.169.33,KG,Tanzania,Port Alta,13.33335660586593,-19.505333592463785,6507664871
36.128.148.6,YE,Myanmar,Grantbury,-5.758332945557939,111.665371243415,5782896310
170.4.115.198,BJ,Timor-Leste,Lake Carleton,76.48712419304374,78.37020033691135,3416041339
28.213.138.99,KN,Mozambique,North Carissaland,46.865594949384786,77.77052772902084,3752284141
194.87.171.230,SH,Dominican Republic,East Greg,70.47243273493669,-81.11531929808048,1740797271
219.176.171.48,MY,Tonga,New Golda,0.9444284013749069,-7.165014310403933,4326938254
58.193.203.139,MK,Poland,Pacochaville,8.595767610877076,83.95980285340192,9412041722
44.74.11.162,GI,Solomon Islands,Port Ruben,,,0
29.141.26.30,GL,Switzerland,Grahammouth,27.230605840264104,74.27143634055375,5301648418
20.242.46.15,CA,Taiwan,Lake Kaelynberg,24.10698141610348,-142.4981613703622,2796211035
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
,KZ,Estonia,,-81.43818814922633,-119.40158048581651,0
81.34.80.114,RE,Luxembourg,West Billieport,-79.62336731520271,56.73044749764142,5864821926
140.121.223.19,AM,Christmas Island,Noemiestad,65.80812411386606,102.37201589485176,5934396844
9.56.85.185,MT,Equatorial Guinea,Connieburgh,-14.557635494911011,-137.8223932804703,6289556725
8.227.152.45,AF,Congo,Ashleighport,-87.2401369549895,107.3603227890082,5032985426
173.61.145.185,AL,Libyan Arab Jamahiriya,West Stephontown,82.24841590307477,92.15925374883045,1894595290
150.241.230.126,EG,Netherlands,New Raleigh,-68.05715529952838,119.12039090586427,9140270188
25.150.155.75,TD,Belize,Bransonville,3.0442729599002405,-81.31320925233523,7558831769
85.68.71.24,PA,Netherlands,New Alessiaview,-1.5710614893880432,174.57963021150817,3326541859
92.240.142.10,SE,Haiti,Vidalton,-77.04955635254522,42.15618749632222,3548132588
21.33.73.201,CM,Namibia,Lake Buddy,-43.20080340822516,-39.39620524764294,5739515048
140.50.111.182,GM,Macao,Spinkastad,,,0
191.63.135.28,JP,Kyrgyz Republic,Kaciview,58.93036259072463,91.2934286926502,6129077723
117.5.40.143,PT,Hungary,East Zakary,32.25290976526881,161.17059171572527,7188382292
208.150.75.31,DO,Portugal,Lake Tobin,-83.94540258489914,52.382972857950705,7656067491
210.111.72.157,42,Belarus,Naomistad,-76.80533469123306,-24.565827684209353,0
205.113.133.56,PE,Tunisia,Dickiton,-64.5783400247912,-31.4349135888979,2313173559
87.100.157.217,VU,Iraq,Mayertberg,-22.743587597206812,17.99261958085654,2376823704
161.91.114.157,CL,New Caledonia,Koelpinmouth,57.57379314939385,78.14067023912474,4870228180
166.170.116.250,CH,Nicaragua,South Larue,67.0840319937341,-48.07569796957273,1130721971
62.56.30.247,DO,Gambia,Lake Esteban,-43.20435550083356,-133.38729784149018,5600869919
41.154.85.33,42,Mali,Kaceyhaven,-60.43429213892638,25.231965092567407,0
9.182.242.115,CO,Cuba,Hartmannside,75.98225891635829,-41.152110490545596,8901267211
147.187.77.121,HK,Rwanda,Schillerland,-3.6947620456625287,-174.79061650599894,5372876171
81.215.75.140,IL,Honduras,Madonnaburgh,,,0
208.194.131.112,42,Saint Helena,Lake Ileneville,-42.138101568380705,56.550382120996574,0
89.177.178.108,EC,Peru,Sandrineside,75.30945216763774,-68.36134031122333,7911143988
,GM,Greenland,,-71.01680634645064,53.56161344475467,0
69.3.42.159,TO,Madagascar,Lake Ulises,-4.847434568349968,85.25274677302684,9818725748
8.120.153.39,DE,Belarus,Clementineville,-75.64303838241811,-78.44219596455792,6840406394
29.137.202.235,GB,Brunei Darussalam,Langoshville,-41.75023791639484,98.05252821414427,4791419959
154.129.27.214,PK,United States of America,Generalhaven,45.29034974196375,173.3595169876013,3696414070
43.197.182.12,RE,Timor-Leste,New Ivah,-80.64691047957247,-123.04349270599884,1955000396
14.234.242.101,DK,South Africa,North Mireya,-33.58431813610797,-68.739812048006,8924096331
49.248.179.27,PT,Reunion,Croninchester,71.35485082759791,-99.4407743669063,5030270926
195.25.52.22,GL,Albania,South Ramonashire,-28.64947063793074,-29.663037453359806,9083750064
48.93.132.116,SD,Madagascar,North Camilleborough,35.15901904030436,115.95409754832161,4476647503
